male_ID,num_notes,num_notetype,song_length,pfcmax,pfcmin,bandwidth
GSBM,15,9,1.8373,8531.25,2062.5,6468.75
GSBM,15,8,1.9155,7968.75,2156.25,5812.5
GSBM,5,2,0.5076,5531.25,2437.5,3093.75
GSBM,6,5,1.411,6187.5,2062.5,4125
GSBM,5,2,0.5082,5531.25,2343.75,3187.5
GSBM,38,18,4.5679,8718.75,2062.5,6656.25
GSBM,17,9,2.2182,8437.5,2062.5,6375
GSBM,38,23,6.7752,8718.75,1968.75,6750
GSBM,7,5,0.9555,6375,2906.25,3468.75
GSBM,16,8,1.9187,8812.5,2250,6562.5
GSBM,12,7,1.912,7406.25,2156.25,5250
GSBM,9,7,1.7343,9937.5,2250,7687.5
GSBM,5,4,0.996,9375,2062.5,7312.5
GSBM,26,14,3.8265,9468.75,1968.75,7500
GSBM,18,11,2.7184,8625,2062.5,6562.5
GSBM,16,9,2.0748,9000,2156.25,6843.75
GSBM,2,2,0.3422,8062.5,2156.25,5906.25
GSBM,10,5,1.3197,8718.75,2250,6468.75
GSBM,6,4,1.0008,9562.5,2062.5,7500
GSBM,7,5,0.9762,8062.5,2062.5,6000
GSBM,32,16,3.612,9562.5,2062.5,7500
GSBM,8,5,1.3327,9000,2062.5,6937.5
GSBM,13,8,2.0536,7875,2062.5,5812.5
GSBM,1,1,0.071,6656.25,2718.75,3937.5
GSBM,7,6,1.6745,9750,2062.5,7687.5
GSBM,6,4,0.9002,9000,2812.5,6187.5
GSBM,1,1,0.138,9843.75,5343.75,4500
GSBM,1,1,0.129,9843.75,3843.75,6000
GSBM,6,4,1.2228,8625,2437.5,6187.5
GSBM,12,6,2.0297,7406.25,2062.5,5343.75
GSBM,2,2,0.3663,8062.5,2718.75,5343.75
GSBM,5,3,0.6344,5531.25,3000,2531.25
GSBM,4,3,0.5132,9656.25,2343.75,7312.5
GSBM,5,3,0.5701,5343.75,2718.75,2625
GSBM,11,4,1.1982,8812.5,2531.25,6281.25
GSBM,3,3,0.2757,8250,2343.75,5906.25
GWOS,5,3,0.7102,6750,2531.25,4218.75
GWOS,4,1,0.2989,8437.5,6000,2437.5
GWOS,2,1,0.1872,9187.5,2343.75,6843.75
GWOS,5,1,0.2207,6750,3281.25,3468.75
GWOS,7,2,0.6269,6656.25,2062.5,4593.75
GWOS,4,2,0.4659,6656.25,2156.25,4500
GWOS,4,1,0.385,8062.5,2812.5,5250
GWOS,3,2,0.4599,9468.75,2718.75,6750
GWOS,1,1,0.046,6843.75,4968.75,1875
GWOS,7,2,0.3799,5062.5,3000,2062.5
GWOS,4,2,0.4491,8156.25,2625,5531.25
GWOS,3,1,0.1923,8531.25,3656.25,4875
GWOS,4,2,0.4176,6281.25,2156.25,4125
GWOS,3,1,0.2801,7875,3093.75,4781.25
GWOS,5,3,0.6106,5625,2531.25,3093.75
GWOS,5,3,0.57,7968.75,1968.75,6000
GWOS,8,4,0.8282,8625,2062.5,6562.5
GWOS,8,3,0.924,6562.5,2062.5,4500
GWOS,6,2,0.4171,5156.25,3187.5,1968.75
GWOS,4,2,0.4534,8156.25,2812.5,5343.75
GWOS,4,1,0.3139,6656.25,3375,3281.25
GWOS,7,2,0.4844,7218.75,3093.75,4125
GWOS,3,1,0.2014,8156.25,4031.25,4125
GWOS,7,3,0.5589,7781.25,2437.5,5343.75
GWOS,3,1,0.1519,7218.75,3562.5,3656.25
GWOS,3,1,0.2288,5250,2625,2625
GWOS,3,1,0.3205,6750,3375,3375
GWOS,6,2,0.41,5531.25,2906.25,2625
GWOS,5,3,0.3692,5906.25,2062.5,3843.75
GWOS,5,3,0.6649,5625,2062.5,3562.5
GWOS,6,2,0.4108,5343.75,3093.75,2250
GWOS,6,2,0.4344,5531.25,2343.75,3187.5
GWOS,4,2,0.4456,8531.25,3281.25,5250
GWOS,6,2,0.4807,6937.5,2156.25,4781.25
GWOS,4,1,0.3215,8156.25,3656.25,4500
GWOS,4,1,0.3075,6750,3656.25,3093.75
GWOS,4,1,0.3147,6281.25,3281.25,3000
GWOS,6,2,0.4599,5531.25,2062.5,3468.75
GWOS,4,2,0.4457,9562.5,2625,6937.5
GWOS,8,3,0.6555,7031.25,2531.25,4500
GWOS,6,2,0.4824,6843.75,2156.25,4687.5
GWOS,7,2,0.5413,6843.75,2437.5,4406.25
GWOS,8,3,0.6646,6750,2718.75,4031.25
GWOS,8,3,0.6697,6656.25,2437.5,4218.75
GWOS,1,1,0.0739,6187.5,3562.5,2625
GWOS,6,3,0.6135,5531.25,2062.5,3468.75
GWOS,7,3,0.5944,7687.5,2156.25,5531.25
GWOS,6,3,0.7118,5906.25,2250,3656.25
GWOS,5,2,0.4709,6468.75,3375,3093.75
GWOS,5,2,0.5274,6375,2062.5,4312.5
KSWM,5,3,0.5719,5437.5,2437.5,3000
KSWM,11,8,1.7617,9187.5,2437.5,6750
KSWM,5,3,0.4983,5250,2250,3000
KSWM,4,3,0.5668,6187.5,2718.75,3468.75
KSWM,5,3,0.5109,5250,2343.75,2906.25
KSWM,5,3,0.5179,5812.5,2437.5,3375
KSWM,9,3,0.8561,6375,2531.25,3843.75
KSWM,6,3,0.6583,5156.25,2250,2906.25
KSWM,13,6,1.5554,6562.5,2437.5,4125
KSWM,7,4,0.777,6187.5,2156.25,4031.25
KSWM,4,4,0.4086,7312.5,2343.75,4968.75
KSWM,7,2,0.5912,5718.75,2625,3093.75
KSWM,6,3,0.6322,5156.25,2437.5,2718.75
KSWM,6,2,0.5283,6468.75,2437.5,4031.25
KSWM,1,1,0.0725,5531.25,3468.75,2062.5
KSWM,7,3,0.7018,6562.5,2531.25,4031.25
KSWM,6,2,0.5284,6750,2625,4125
KSWM,7,3,0.7227,5250,2625,2625
KSWM,7,3,0.7191,5343.75,2531.25,2812.5
KSWM,7,4,0.5942,6843.75,2250,4593.75
KSWM,7,4,0.7295,6843.75,2062.5,4781.25
KSWM,6,2,0.546,6843.75,2531.25,4312.5
KSWM,6,3,0.7878,5812.5,2343.75,3468.75
KSWM,7,2,0.611,6375,2625,3750
KSWM,6,3,0.6513,5156.25,2437.5,2718.75
KSWM,7,3,0.7386,6375,2531.25,3843.75
KSWM,6,4,0.5751,6656.25,2718.75,3937.5
KSWM,5,2,0.3834,5812.5,3000,2812.5
KSWM,7,2,0.6079,7312.5,2531.25,4781.25
KSWM,8,2,0.6717,5718.75,2625,3093.75
KSWM,8,2,0.6856,6375,2625,3750
KSWM,7,3,0.717,5156.25,2625,2531.25
KSWM,7,2,0.611,7031.25,2531.25,4500
KSWM,7,2,0.6107,5625,2625,3000
KSWM,6,3,0.611,5156.25,2625,2531.25
KSWM,7,2,0.6015,7125,2625,4500
KSWM,5,2,0.447,5250,2062.5,3187.5
KSWM,7,4,0.6004,6281.25,3093.75,3187.5
KSWM,6,2,0.5443,6281.25,2625,3656.25
KSWM,7,2,0.6451,5531.25,2625,2906.25
KSWM,5,2,0.4301,5531.25,3093.75,2437.5
KSWM,1,1,0.0824,6281.25,2250,4031.25
KSWM,7,2,0.7284,6468.75,2625,3843.75
KSWM,7,3,0.744,5437.5,2531.25,2906.25
KSWM,7,4,0.5559,6093.75,2343.75,3750
KSWM,6,3,0.8396,6750,2343.75,4406.25
KSWM,13,5,1.4623,7500,2343.75,5156.25
KSWM,9,2,0.7864,6187.5,2625,3562.5
KSWM,11,5,1.3193,6375,2812.5,3562.5
KSWM,7,4,0.7802,6187.5,2062.5,4125
KSWR,8,4,0.8102,6750,3093.75,3656.25
KSWR,10,5,1.079,6843.75,1968.75,4875
KSWR,5,3,0.5105,7218.75,2718.75,4500
KSWR,6,3,0.7089,6843.75,2156.25,4687.5
KSWR,6,3,0.6627,7500,2062.5,5437.5
KSWR,5,3,0.5656,7031.25,2812.5,4218.75
KSWR,9,4,0.9454,6281.25,2531.25,3750
KSWR,7,2,0.3712,6562.5,2437.5,4125
KSWR,6,3,0.6867,6000,2625,3375
KSWR,9,4,0.9072,5906.25,2531.25,3375
KSWR,6,3,0.7333,6000,2343.75,3656.25
KSWR,15,4,0.918,6937.5,2343.75,4593.75
KSWR,3,2,0.4342,7500,3187.5,4312.5
KSWR,9,4,0.9539,5906.25,2437.5,3468.75
KSWR,6,3,0.703,6468.75,2250,4218.75
KSWR,6,3,0.7298,6281.25,2062.5,4218.75
KSWR,4,2,0.448,5343.75,2812.5,2531.25
KSWR,6,2,0.5285,6000,2437.5,3562.5
KSWR,6,2,0.5835,6000,2531.25,3468.75
KSWR,6,2,0.673,6187.5,2437.5,3750
KSWR,6,4,0.964,6093.75,2531.25,3562.5
KSWR,10,4,0.7723,6750,2531.25,4218.75
KSWR,7,4,0.8341,5906.25,1968.75,3937.5
KSWR,7,4,0.8574,6093.75,2250,3843.75
KSWR,10,4,0.7807,6468.75,2531.25,3937.5
KSWR,10,4,0.7893,7406.25,2062.5,5343.75
KSWR,7,4,0.8705,6093.75,2156.25,3937.5
KSWR,4,3,0.6391,7406.25,3375,4031.25
KSWR,7,4,0.8383,6093.75,2250,3843.75
KSWR,10,4,0.7706,6750,2250,4500
KSWR,4,3,0.622,7500,3375,4125
KSWR,10,4,0.7802,7031.25,2250,4781.25
KSWR,6,2,0.7006,5906.25,2437.5,3468.75
KSWR,6,2,0.6033,6562.5,2250,4312.5
KSWR,7,4,0.8427,6281.25,2156.25,4125
KSWR,4,3,0.6215,7312.5,3281.25,4031.25
KSWR,7,4,0.8521,6843.75,2156.25,4687.5
KSWR,6,2,0.6916,7218.75,2062.5,5156.25
KSWR,10,4,0.7679,6562.5,2437.5,4125
KSWR,6,2,0.6771,6562.5,2156.25,4406.25
KSWR,6,2,0.6408,6000,2156.25,3843.75
KSWR,4,4,0.6758,7875,3281.25,4593.75
KSWR,6,2,0.7363,6093.75,2156.25,3937.5
KSWR,6,2,0.695,6468.75,2250,4218.75
KSWR,5,2,0.4087,6187.5,2062.5,4125
KSWR,7,4,0.8629,6375,2156.25,4218.75
KSWR,7,4,0.9018,6093.75,2250,3843.75
KSWR,6,2,0.6626,6093.75,2062.5,4031.25
KSWR,4,2,0.443,6093.75,2343.75,3750
KSWR,10,4,0.8018,7500,2250,5250
MOMS,2,2,0.3363,4968.75,2250,2718.75
MOMS,2,2,0.4417,9937.5,3843.75,6093.75
MOMS,1,1,0.1206,8718.75,2625,6093.75
MOMS,1,1,0.1488,7312.5,2625,4687.5
MOMS,9,4,1.0372,7687.5,2156.25,5531.25
MOMS,2,2,0.3484,4875,2156.25,2718.75
MOMS,3,3,0.7091,9281.25,2343.75,6937.5
MOMS,1,1,0.234,5437.5,3656.25,1781.25
MOMS,2,2,0.3459,4593.75,2343.75,2250
MOMS,10,4,1.0982,7968.75,2250,5718.75
MOMS,1,1,0.2372,8062.5,3562.5,4500
MOMS,1,1,0.1837,3843.75,2250,1593.75
MOMS,10,4,1.1451,7218.75,1968.75,5250
MOMS,2,2,0.3843,4593.75,2250,2343.75
MOMS,1,1,0.1834,4781.25,2250,2531.25
MOMS,9,4,1.0293,8062.5,1968.75,6093.75
MOMS,2,2,0.3429,4781.25,2156.25,2625
MOMS,3,3,0.6748,9000,2343.75,6656.25
MOMS,9,4,1.0753,7875,1968.75,5906.25
MOMS,2,2,0.3295,4312.5,2156.25,2156.25
MOMS,1,1,0.0934,8812.5,2718.75,6093.75
MOMS,1,1,0.0885,8437.5,2718.75,5718.75
MOMS,1,1,0.1683,4125,2343.75,1781.25
MOMS,10,4,1.1701,8156.25,2250,5906.25
MOMS,1,1,0.1546,6375,4406.25,1968.75
MOMS,3,3,0.7823,9562.5,2437.5,7125
MOMS,2,2,0.3171,4500,2250,2250
MOMS,3,3,0.6909,9468.75,2062.5,7406.25
MOMS,1,1,0.173,7593.75,2156.25,5437.5
MOMS,9,4,1.0601,6656.25,1968.75,4687.5
MOMS,2,2,0.3276,4875,2437.5,2437.5
MOMS,1,1,0.2481,5625,3937.5,1687.5
MOMS,2,2,0.4181,5625,3468.75,2156.25
MOMS,6,2,0.7427,9375,2250,7125
MOMS,2,2,0.1281,4687.5,2250,2437.5
MOMS,4,2,0.49,6281.25,4218.75,2062.5
MOMS,2,2,0.4822,6937.5,4218.75,2718.75
MOMS,5,2,0.5052,6656.25,1968.75,4687.5
MOMS,2,2,0.3162,4500,2343.75,2156.25
MOMS,10,4,1.098,7781.25,1968.75,5812.5
MOMS,1,1,0.2799,6562.5,3656.25,2906.25
MOMS,8,5,1.4379,6093.75,1968.75,4125
MOMS,7,5,1.2802,6375,2343.75,4031.25
MOMS,5,2,0.6275,9656.25,2437.5,7218.75
MOMS,2,2,0.3309,4687.5,2343.75,2343.75
MOMS,9,4,1.0661,7968.75,2250,5718.75
MOMS,2,2,0.1577,4875,2531.25,2343.75
MOMS,2,2,0.4571,9468.75,3843.75,5625
MOMS,10,4,1.1621,6750,2156.25,4593.75
MOMS,2,2,0.4427,9468.75,2437.5,7031.25
MSOO,8,3,0.8628,6093.75,2718.75,3375
MSOO,9,5,0.9025,6562.5,2062.5,4500
MSOO,10,4,0.8671,5718.75,2250,3468.75
MSOO,9,5,0.9205,6468.75,2250,4218.75
MSOO,6,2,0.5405,7125,2437.5,4687.5
MSOO,7,4,0.8463,6843.75,2250,4593.75
MSOO,9,5,0.9227,6656.25,2156.25,4500
MSOO,5,1,0.2567,4218.75,2437.5,1781.25
MSOO,10,5,1.236,7312.5,2156.25,5156.25
MSOO,4,2,0.3756,6093.75,2343.75,3750
MSOO,6,2,0.563,6843.75,3000,3843.75
MSOO,5,3,0.4236,7218.75,3000,4218.75
MSOO,4,2,0.3603,5625,2343.75,3281.25
MSOO,3,1,0.2807,3468.75,2156.25,1312.5
MSOO,5,1,0.2337,4593.75,2906.25,1687.5
MSOO,1,1,0.0822,6750,3562.5,3187.5
MSOO,6,2,0.4089,5343.75,2718.75,2625
MSOO,6,4,0.7186,6093.75,2343.75,3750
MSOO,9,5,0.0907,5812.5,2062.5,3750
MSOO,1,1,0.0633,6000,3562.5,2437.5
MSOO,9,5,0.8893,6375,2156.25,4218.75
MSOO,5,3,0.4406,6937.5,2718.75,4218.75
MSOO,3,1,0.2632,4312.5,2062.5,2250
MSOO,8,3,0.8267,7125,2625,4500
MSOO,5,4,0.4266,5812.5,2250,3562.5
MSOO,6,5,0.7661,5718.75,2250,3468.75
MSOO,7,2,0.4755,6750,2718.75,4031.25
MSOO,6,5,0.7564,5906.25,2625,3281.25
MSOO,6,2,0.5839,6843.75,2343.75,4500
MSOO,6,2,0.5643,7406.25,2718.75,4687.5
MSOO,8,3,0.8201,7031.25,2625,4406.25
MSOO,5,3,0.6743,4968.75,2531.25,2437.5
MSOO,6,2,0.4906,6000,2250,3750
MSOO,3,2,0.4012,6281.25,3656.25,2625
MSOO,4,2,0.4335,4875,2437.5,2437.5
MSOO,6,2,0.3479,5906.25,2343.75,3562.5
MSOO,4,2,0.4414,4875,2718.75,2156.25
MSOO,6,2,0.5182,5812.5,2343.75,3468.75
MSOO,8,4,0.8453,5625,2812.5,2812.5
MSOO,2,2,0.0691,4687.5,2531.25,2156.25
MSOO,5,3,0.6815,5906.25,2343.75,3562.5
MSOO,2,2,0.0892,4968.75,2437.5,2531.25
MSOO,9,5,1.1005,5718.75,2343.75,3375
MSOO,6,2,0.512,5812.5,2343.75,3468.75
MSOO,9,5,1.0749,5906.25,2437.5,3468.75
MSOO,6,2,0.5073,5718.75,2343.75,3375
MSOO,5,3,0.779,7125,1968.75,5156.25
MSOO,3,3,0.4223,6843.75,2343.75,4500
MSOO,2,2,0.2603,5250,2625,2625
MSOO,6,2,0.4913,5812.5,2437.5,3375
OBKS,8,3,0.6444,6093.75,2343.75,3750
OBKS,8,3,0.6092,6281.25,2437.5,3843.75
OBKS,8,3,0.6448,6187.5,2531.25,3656.25
OBKS,5,3,0.5511,5437.5,2250,3187.5
OBKS,6,3,0.6798,5531.25,2343.75,3187.5
OBKS,6,3,0.5993,5437.5,2062.5,3375
OBKS,5,2,0.5485,5718.75,2156.25,3562.5
OBKS,13,2,0.7492,5531.25,2625,2906.25
OBKS,5,1,0.4247,4687.5,3000,1687.5
OBKS,12,5,0.9809,7593.75,2156.25,5437.5
OBKS,5,2,0.5008,7125,2156.25,4968.75
OBKS,6,1,0.513,4687.5,2250,2437.5
OBKS,5,1,0.4123,4687.5,2906.25,1781.25
OBKS,1,1,0.2035,6656.25,3656.25,3000
OBKS,12,5,0.9279,7406.25,2062.5,5343.75
OBKS,13,5,0.965,7687.5,2156.25,5531.25
OBKS,4,1,0.2942,3656.25,2437.5,1218.75
OBKS,11,7,1.5616,7781.25,2156.25,5625
OBKS,5,2,0.6257,6750,2250,4500
OBKS,6,4,1.1233,7593.75,2250,5343.75
OBKS,4,2,0.4889,5062.5,3375,1687.5
OBKS,12,4,1.1153,6375,2343.75,4031.25
OBKS,6,3,0.8474,6375,2906.25,3468.75
OBKS,7,4,1.126,7406.25,2343.75,5062.5
OBKS,8,3,0.6355,5718.75,2062.5,3656.25
OBKS,7,4,1.0067,7125,2250,4875
OBKS,8,3,0.6729,5625,2343.75,3281.25
OBKS,9,3,0.6853,5718.75,2250,3468.75
OBKS,5,3,0.7922,7031.25,2156.25,4875
OBKS,3,2,0.4479,5437.5,3093.75,2343.75
OBKS,5,2,0.4469,6468.75,2156.25,4312.5
OBKS,8,3,0.6417,5812.5,2343.75,3468.75
OBKS,6,2,0.486,6656.25,2250,4406.25
OBKS,3,2,0.4178,4687.5,2343.75,2343.75
OBKS,1,1,0.2508,6750,3468.75,3281.25
OBKS,8,3,0.644,5718.75,2343.75,3375
OBKS,1,1,0.2631,6375,3562.5,2812.5
OBKS,8,3,0.6669,5718.75,2250,3468.75
OBKS,8,3,0.6411,5718.75,2343.75,3375
OBKS,9,3,0.7105,5906.25,2343.75,3562.5
OBKS,1,1,0.1604,5625,3375,2250
OBKS,4,3,0.8301,6375,2156.25,4218.75
OBKS,5,3,0.8856,6281.25,2156.25,4125
OBKS,8,3,0.6245,5531.25,2250,3281.25
OBKS,1,1,0.1706,5531.25,3281.25,2250
OBKS,3,1,0.2762,4593.75,3375,1218.75
OBKS,9,3,0.6428,5718.75,2343.75,3375
OBKS,3,1,0.2709,4875,3375,1500
OBKS,4,2,0.507,5062.5,2718.75,2343.75
OBKS,6,2,0.469,6656.25,2156.25,4500
OGBS,6,3,0.6085,6562.5,2437.5,4125
OGBS,4,3,0.4952,6093.75,2437.5,3656.25
OGBS,6,3,0.6529,6187.5,2437.5,3750
OGBS,2,2,0.3926,5437.5,2906.25,2531.25
OGBS,6,3,0.6516,6281.25,2437.5,3843.75
OGBS,2,2,0.3771,5625,2718.75,2906.25
OGBS,6,3,0.5434,7500,1968.75,5531.25
OGBS,2,2,0.3695,5437.5,2250,3187.5
OGBS,6,3,0.6521,6000,2437.5,3562.5
OGBS,2,2,0.2786,5812.5,2156.25,3656.25
OGBS,3,1,0.2163,5343.75,3468.75,1875
OGBS,2,2,0.3628,5718.75,3093.75,2625
OGBS,10,4,1.0855,6281.25,2156.25,4125
OGBS,6,3,0.6583,6093.75,2343.75,3750
OGBS,2,2,0.2863,5625,2156.25,3468.75
OGBS,2,2,0.3801,5625,3093.75,2531.25
OGBS,7,3,0.6879,7875,2062.5,5812.5
OGBS,6,2,0.4672,6468.75,2156.25,4312.5
OGBS,2,2,0.3658,5718.75,2906.25,2812.5
OGBS,10,4,1.0452,6468.75,2250,4218.75
OGBS,2,2,0.3785,5437.5,2437.5,3000
OGBS,4,2,0.4091,5437.5,2531.25,2906.25
OGBS,7,3,0.9781,6281.25,2156.25,4125
OGBS,4,2,0.4319,6187.5,2343.75,3843.75
OGBS,2,2,0.3981,5437.5,2906.25,2531.25
OGBS,2,2,0.2684,5718.75,2062.5,3656.25
OGBS,6,3,0.6795,6468.75,2625,3843.75
OGBS,6,3,0.6807,6187.5,2531.25,3656.25
OGBS,3,2,0.6866,5906.25,2062.5,3843.75
OGBS,7,3,0.9969,6000,2062.5,3937.5
OGBS,2,2,0.4049,5718.75,2718.75,3000
OGBS,2,2,0.3703,5531.25,2812.5,2718.75
OGBS,5,3,0.4768,7312.5,2531.25,4781.25
OGBS,5,3,0.5148,6750,2531.25,4218.75
OGBS,5,3,0.5289,6093.75,2156.25,3937.5
OGBS,4,3,0.4188,6843.75,2156.25,4687.5
OGBS,4,4,0.5073,6375,2156.25,4218.75
OGBS,5,3,0.5497,6000,2250,3750
OGBS,4,4,0.5038,5718.75,2156.25,3562.5
OGBS,5,3,0.5691,5062.5,2250,2812.5
OGBS,4,4,0.519,5812.5,2156.25,3656.25
OGBS,8,3,0.945,6843.75,2062.5,4781.25
OGBS,5,3,0.4894,8343.75,2812.5,5531.25
OGBS,7,3,0.9708,6656.25,2062.5,4593.75
OGBS,4,4,0.5,6468.75,2156.25,4312.5
OGBS,5,3,0.5481,4968.75,2437.5,2531.25
OGBS,5,3,0.5787,5437.5,2437.5,3000
OGBS,4,4,0.5055,5906.25,2156.25,3750
OGBS,4,4,0.5069,5906.25,2250,3656.25
OGBS,5,3,0.5668,4781.25,2343.75,2437.5
OSKR,9,5,1.0228,8531.25,2250,6281.25
OSKR,5,3,0.7073,6000,2250,3750
OSKR,6,2,0.516,7593.75,2062.5,5531.25
OSKR,1,1,0.1541,7781.25,2250,5531.25
OSKR,6,4,0.9127,6843.75,2250,4593.75
OSKR,6,4,1.0049,6468.75,2156.25,4312.5
OSKR,3,3,0.2774,4968.75,2343.75,2625
OSKR,6,2,0.5035,6281.25,3187.5,3093.75
OSKR,6,4,0.9174,7125,2062.5,5062.5
OSKR,10,5,0.9749,8250,2156.25,6093.75
OSKR,18,8,2.0618,7968.75,2156.25,5812.5
OSKR,18,8,2.2711,8156.25,2156.25,6000
OSKR,6,4,0.9837,7312.5,2250,5062.5
OSKR,5,3,0.5986,6468.75,2156.25,4312.5
OSKR,1,1,0.1003,7312.5,3468.75,3843.75
OSKR,5,4,1.0739,7312.5,2062.5,5250
OSKR,6,2,0.6241,8343.75,3468.75,4875
OSKR,7,2,0.6623,6562.5,2343.75,4218.75
OSKR,6,4,1.0021,7031.25,2437.5,4593.75
OSKR,6,4,0.975,6375,2343.75,4031.25
OSKR,6,4,0.9974,7312.5,2531.25,4781.25
OSKR,11,5,1.3153,7312.5,2250,5062.5
OSKR,8,6,0.7907,6562.5,2156.25,4406.25
OSKR,5,2,0.3968,6000,2062.5,3937.5
OSKR,8,6,0.7939,6750,2343.75,4406.25
OSKR,6,2,0.4662,6562.5,2343.75,4218.75
OSKR,6,2,0.4312,6562.5,2250,4312.5
OSKR,8,6,0.809,6375,2250,4125
OSKR,6,2,0.4613,6375,2343.75,4031.25
OSKR,6,3,0.5768,7500,2062.5,5437.5
OSKR,5,3,0.736,7312.5,2531.25,4781.25
OSKR,13,7,1.6824,7218.75,2062.5,5156.25
OSKR,8,5,0.8218,6562.5,2343.75,4218.75
OSKR,6,4,1.0513,7125,2531.25,4593.75
OSKR,6,2,0.473,6468.75,2437.5,4031.25
OSKR,8,5,0.8143,6562.5,2156.25,4406.25
OSKR,6,3,0.5985,7500,2156.25,5343.75
OSKR,6,2,0.4613,7968.75,2250,5718.75
OSKR,2,2,0.415,6468.75,2812.5,3656.25
OSKR,8,5,0.8029,6656.25,2343.75,4312.5
OSKR,6,2,0.4462,8156.25,2250,5906.25
OSKR,6,2,0.4605,6937.5,2250,4687.5
OSKR,6,2,0.4639,6187.5,2343.75,3843.75
OSKR,8,5,0.7883,6281.25,2156.25,4125
OSKR,8,5,0.7963,6468.75,2250,4218.75
OSKR,6,2,0.461,6468.75,2437.5,4031.25
OSKR,8,5,0.8095,6562.5,2250,4312.5
OSKR,8,5,1.3102,6281.25,2250,4031.25
OSKR,6,2,0.453,7406.25,2437.5,4968.75
OSKR,6,2,0.4646,6375,2250,4125
OSKW,13,9,1.3899,7968.75,2531.25,5437.5
OSKW,10,6,1.0119,8062.5,2625,5437.5
OSKW,13,9,1.371,7781.25,2531.25,5250
OSKW,8,4,0.931,5906.25,2156.25,3750
OSKW,14,9,1.6951,7218.75,2062.5,5156.25
OSKW,4,2,0.429,6187.5,2062.5,4125
OSKW,5,3,0.5034,7875,2250,5625
OSKW,5,3,0.5348,5718.75,2156.25,3562.5
OSKW,4,3,0.5684,5625,2250,3375
OSKW,16,7,1.8036,8250,2062.5,6187.5
OSKW,19,12,2.3086,7781.25,2062.5,5718.75
OSKW,3,3,0.4994,7218.75,2062.5,5156.25
OSKW,19,10,2.4323,8156.25,2156.25,6000
OSKW,5,3,0.5954,5437.5,2343.75,3093.75
OSKW,5,3,0.5345,7031.25,2156.25,4875
OSKW,19,12,2.2101,7875,1968.75,5906.25
OSKW,4,3,0.6587,5343.75,2156.25,3187.5
OSKW,12,6,1.4013,7593.75,2156.25,5437.5
OSKW,5,3,0.4959,6187.5,2531.25,3656.25
OSKW,18,12,2.3497,7312.5,2062.5,5250
OSKW,5,3,0.5351,5343.75,2062.5,3281.25
OSKW,4,3,0.6322,6656.25,2343.75,4312.5
OSKW,18,9,1.9889,7687.5,1968.75,5718.75
OSKW,8,4,0.9058,7500,2062.5,5437.5
OSKW,5,3,0.5035,7218.75,2343.75,4875
OSKW,5,3,0.5604,5250,2250,3000
OSKW,4,3,0.619,5531.25,2437.5,3093.75
OSKW,19,12,2.3657,7875,2062.5,5812.5
OSKW,4,3,0.5662,6468.75,2156.25,4312.5
OSKW,4,2,0.4178,7218.75,2250,4968.75
OSKW,6,3,0.067,7593.75,2062.5,5531.25
OSKW,4,3,0.5782,5437.5,2531.25,2906.25
OSKW,5,3,0.5271,5250,2250,3000
OSKW,4,3,0.6246,5718.75,2343.75,3375
OSKW,14,7,1.4819,8062.5,2062.5,6000
OSKW,4,3,0.6282,5531.25,2156.25,3375
OSKW,19,12,2.2238,7312.5,2062.5,5250
OSKW,5,3,0.5334,6093.75,2437.5,3656.25
OSKW,2,1,0.1419,3843.75,2156.25,1687.5
OSKW,4,3,0.6413,5812.5,2062.5,3750
OSKW,5,2,0.4436,5718.75,2156.25,3562.5
OSKW,9,4,0.9701,7031.25,2062.5,4968.75
OSKW,4,2,0.4188,6000,2250,3750
OSKW,8,4,0.9412,6562.5,2156.25,4406.25
OSKW,5,3,0.4945,7312.5,3093.75,4218.75
OSKW,7,4,0.8439,7218.75,2343.75,4875
OSKW,11,8,1.4119,6937.5,2250,4687.5
OSKW,5,3,0.456,7218.75,2718.75,4500
OSKW,10,3,1.0151,7500,3375,4125
OSKW,10,3,0.9953,7875,2531.25,5343.75
RBMS,10,5,0.8045,5906.25,2156.25,3750
RBMS,5,2,0.4601,6000,2343.75,3656.25
RBMS,4,2,0.6127,6468.75,2250,4218.75
RBMS,10,6,1.1716,6281.25,2250,4031.25
RBMS,6,2,0.6089,6093.75,2718.75,3375
RBMS,5,2,0.4194,6187.5,2718.75,3468.75
RBMS,4,2,0.5364,6187.5,2718.75,3468.75
RBMS,1,1,0.116,5437.5,3468.75,1968.75
RBMS,4,2,0.4006,5156.25,2437.5,2718.75
RBMS,4,2,0.3999,5250,2437.5,2812.5
RBMS,2,2,0.7157,6093.75,3187.5,2906.25
RBMS,4,2,0.4072,5250,2437.5,2812.5
RBMS,2,2,0.734,6656.25,2250,4406.25
RBMS,4,2,0.4163,5625,2343.75,3281.25
RBMS,4,3,0.5837,6281.25,2718.75,3562.5
RBMS,4,3,0.6253,6187.5,3187.5,3000
RBMS,2,2,0.7093,6375,3000,3375
RBMS,7,2,0.5864,6093.75,2718.75,3375
RBMS,7,2,0.558,9187.5,2343.75,6843.75
RBMS,5,2,0.5137,5718.75,2343.75,3375
RBMS,18,3,1.3686,5718.75,2531.25,3187.5
RBMS,5,2,0.5104,5812.5,2250,3562.5
RBMS,5,2,0.5261,5812.5,2625,3187.5
RBMS,7,5,1.1439,6937.5,2062.5,4875
